"Year","Date","Elevation","Nest","Nest.type","ID","Blood.ID","Mass..g.","AS.Right..mm.","AS.Left..mm.","Notes","RFID","OLD_RFID","P_sex"
2019,"Wed Jun 19 00:00:00 PDT 2019","L","37.0L","INITIAL","2510-43230","LF1351",12.87,19.5,21,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","37.0L","INITIAL","2510-43231","LF1352",13.13,18.5,18.5,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","37.0L","INITIAL","2510-43232","LF1353",12.09,19,18.5,NA,NA,NA,NA
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50050","HF987",11.69,15,15,NA,"0700EDB721","","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50050","HF987",11.69,15,15,NA,"011016B5C8","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50051","HF988",13.25,15,14.5,NA,"0700EDB721","","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50051","HF988",13.25,15,14.5,NA,"011016B5C8","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50052","HF989",12.64,15,15,NA,"0700EDB721","","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50052","HF989",12.64,15,15,NA,"011016B5C8","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50053","HF990",13.52,15,15,NA,"0700EDB721","","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50053","HF990",13.52,15,15,NA,"011016B5C8","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50054","HF991",11.98,17,16.5,NA,"0700EDB721","","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50054","HF991",11.98,17,16.5,NA,"011016B5C8","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50055","HF992",11.74,13,12,NA,"0700EDB721","","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","38-1H","INITIAL","2850-50055","HF992",11.74,13,12,NA,"011016B5C8","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43257","LF1378",13.48,19,19,NA,"0700EDE323","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43257","LF1378",13.48,19,19,NA,"0700EDA01B","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43258","LF1379",13.03,18.5,18.5,NA,"0700EDE323","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43258","LF1379",13.03,18.5,18.5,NA,"0700EDA01B","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43259","LF1380",12.17,19,20,NA,"0700EDE323","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43259","LF1380",12.17,19,20,NA,"0700EDA01B","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43260","LF1381",13.48,17.5,16.5,NA,"0700EDE323","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43260","LF1381",13.48,17.5,16.5,NA,"0700EDA01B","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43261","LF1382",11.59,18,17.5,NA,"0700EDE323","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43261","LF1382",11.59,18,17.5,NA,"0700EDA01B","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43262","LF1383",12.99,17.5,17.5,NA,"0700EDE323","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-1L","INITIAL","2510-43262","LF1383",12.99,17.5,17.5,NA,"0700EDA01B","","F"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02059","LF1579",14.93,16,17.5,NA,"0700EE3CB7","","M"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02059","LF1579",14.93,16,17.5,NA,"0700EDFF49","","F"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02060","LF1580",12.9,19.5,18,NA,"0700EE3CB7","","M"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02060","LF1580",12.9,19.5,18,NA,"0700EDFF49","","F"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02061","LF1581",12.14,19.5,19,NA,"0700EE3CB7","","M"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02061","LF1581",12.14,19.5,19,NA,"0700EDFF49","","F"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02062","LF1582",11.35,17,16.5,NA,"0700EE3CB7","","M"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02062","LF1582",11.35,17,16.5,NA,"0700EDFF49","","F"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02063","LF1583",11.5,20,18.5,NA,"0700EE3CB7","","M"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02063","LF1583",11.5,20,18.5,NA,"0700EDFF49","","F"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02064","LF1584",10.88,16,17,NA,"0700EE3CB7","","M"
2019,"Thu Jun 27 00:00:00 PDT 2019","L","39-2L","INITIAL","2540-02064","LF1584",10.88,16,17,NA,"0700EDFF49","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43263","LF1384",13.08,17.5,17,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43263","LF1384",13.08,17.5,17,NA,"0700ED9109","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43264","LF1385",13.96,17.5,16.5,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43264","LF1385",13.96,17.5,16.5,NA,"0700ED9109","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43265","LF1386",11.38,18.5,18.5,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43265","LF1386",11.38,18.5,18.5,NA,"0700ED9109","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43266","LF1387",11.58,18,17.5,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43266","LF1387",11.58,18,17.5,NA,"0700ED9109","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43267","LF1388",11.3,19,18.5,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43267","LF1388",11.3,19,18.5,NA,"0700ED9109","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43268","LF1389",12.75,15.5,15.5,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43268","LF1389",12.75,15.5,15.5,NA,"0700ED9109","","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43269","LF1390",12.62,19,19.5,NA,"0700EE34AD","","M"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","39-3L","INITIAL","2510-43269","LF1390",12.62,19,19.5,NA,"0700ED9109","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01989","LF1511",12.67,20.5,19.5,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01989","LF1511",12.67,20.5,19.5,NA,"0700ED8B76","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01990","LF1512",12.78,20,20,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01990","LF1512",12.78,20,20,NA,"0700ED8B76","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01991","LF1513",13.85,20,19.5,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01991","LF1513",13.85,20,19.5,NA,"0700ED8B76","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01992","LF1514",13.84,20.5,21,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01992","LF1514",13.84,20.5,21,NA,"0700ED8B76","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01993","LF1515",11.81,20.5,20,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01993","LF1515",11.81,20.5,20,NA,"0700ED8B76","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01994","LF1516",11.76,22,22,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01994","LF1516",11.76,22,22,NA,"0700ED8B76","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01995","LF1517",12.2,19,18.5,NA,"0700EDA70B","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","41-1L","INITIAL","2540-01995","LF1517",12.2,19,18.5,NA,"0700ED8B76","","F"
2019,"Sat Jul 13 00:00:00 PDT 2019","H","41.0H","INITIAL","2850-50130","HF1060",13.17,20.5,20.5,NA,NA,NA,NA
2019,"Sat Jul 13 00:00:00 PDT 2019","H","41.0H","INITIAL","2850-50131","HF1061",12.54,21,20.5,NA,NA,NA,NA
2019,"Sat Jul 13 00:00:00 PDT 2019","H","41.0H","INITIAL","2850-50132","HF1062",13.16,21.5,21.5,NA,NA,NA,NA
2019,"Fri Jun 21 00:00:00 PDT 2019","L","41.0L","INITIAL","2540-01901","LF1422",12.83,17.5,17,NA,NA,NA,NA
2019,"Fri Jun 21 00:00:00 PDT 2019","L","41.0L","INITIAL","2540-01902","LF1423",13.23,20.5,21,NA,NA,NA,NA
2019,"Fri Jun 21 00:00:00 PDT 2019","L","41.0L","INITIAL","2540-01903","LF1424",11.46,17,16,NA,NA,NA,NA
2019,"Fri Jun 21 00:00:00 PDT 2019","L","41.0L","INITIAL","2540-01904","LF1425",12.44,21,20,NA,NA,NA,NA
2019,"Sun Jun 23 00:00:00 PDT 2019","L","42.0L","INITIAL","2540-01934","LF1456",12.15,21.5,21,NA,NA,NA,NA
2019,"Sun Jun 23 00:00:00 PDT 2019","L","42.0L","INITIAL","2540-01935","LF1457",11.82,19.5,18.5,NA,NA,NA,NA
2019,"Sun Jun 23 00:00:00 PDT 2019","L","42.0L","INITIAL","2540-01936","LF1458",12.16,22,20,NA,NA,NA,NA
2019,"Sun Jun 23 00:00:00 PDT 2019","L","42.0L","INITIAL","2540-01937","LF1459",13.06,18.5,19,NA,NA,NA,NA
2019,"Sun Jun 23 00:00:00 PDT 2019","L","42.0L","INITIAL","2540-01938","LF1460",12.75,18,19.5,NA,NA,NA,NA
2019,"Sun Jun 23 00:00:00 PDT 2019","L","42.0L","INITIAL","2540-01939","LF1461",12.67,20,20,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-1L","INITIAL","2540-01986","LF1508",13.15,27,26,NA,"0700EDEA7D","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-1L","INITIAL","2540-01986","LF1508",13.15,27,26,NA,"0700EE41FD","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-1L","INITIAL","2540-01987","LF1509",12.37,25,25,NA,"0700EDEA7D","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-1L","INITIAL","2540-01987","LF1509",12.37,25,25,NA,"0700EE41FD","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-1L","INITIAL","2540-01988","LF1510",13.2,25,26,NA,"0700EDEA7D","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-1L","INITIAL","2540-01988","LF1510",13.2,25,26,NA,"0700EE41FD","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50042","HF979",12.09,17,16.5,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50042","HF979",12.09,17,16.5,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50043","HF980",13.03,18,17.5,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50043","HF980",13.03,18,17.5,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50044","HF981",11.31,11,11.5,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50044","HF981",11.31,11,11.5,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50045","HF982",11.54,19,17.5,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50045","HF982",11.54,19,17.5,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50046","HF983",12.51,18.5,18,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50046","HF983",12.51,18.5,18,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50047","HF984",13.43,17,17.5,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50047","HF984",13.43,17,17.5,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50048","HF985",12,14,14,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50048","HF985",12,14,14,NA,"0700EDB70E","","F"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50049","HF986",13.52,19,18.5,NA,"011017A7DF","0700EDC61E","M"
2019,"Tue Jul 09 00:00:00 PDT 2019","H","43-2H","INITIAL","2850-50049","HF986",13.52,19,18.5,NA,"0700EDB70E","","F"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50032","LF1710",11.28,11.5,12,NA,"UNKNOWN","","M"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50032","LF1710",11.28,11.5,12,NA,"0700EDA312","","F"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50033","LF1711",9.78,11,10.5,NA,"UNKNOWN","","M"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50033","LF1711",9.78,11,10.5,NA,"0700EDA312","","F"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50034","LF1712",10.51,10.5,10,NA,"UNKNOWN","","M"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50034","LF1712",10.51,10.5,10,NA,"0700EDA312","","F"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50035","LF1713",9.49,9,9,NA,"UNKNOWN","","M"
2019,"Mon Jul 08 00:00:00 PDT 2019","L","43-2L","INITIAL","2850-50035","LF1713",9.49,9,9,NA,"0700EDA312","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01980","LF1502",9.79,18.5,18.5,NA,"0300038FED","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01980","LF1502",9.79,18.5,18.5,NA,"0700EE1D35","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01981","LF1503",12.19,16,14.5,NA,"0300038FED","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01981","LF1503",12.19,16,14.5,NA,"0700EE1D35","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01982","LF1504",10.11,11.5,10.5,NA,"0300038FED","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01982","LF1504",10.11,11.5,10.5,NA,"0700EE1D35","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01983","LF1505",12.07,14,12.5,NA,"0300038FED","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01983","LF1505",12.07,14,12.5,NA,"0700EE1D35","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01984","LF1506",10.74,13,13,NA,"0300038FED","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01984","LF1506",10.74,13,13,NA,"0700EE1D35","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01985","LF1507",10.69,14,13,NA,"0300038FED","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","43-3L","INITIAL","2540-01985","LF1507",10.69,14,13,NA,"0700EE1D35","","F"
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01919","LF1440",12.3,23,23,NA,NA,NA,NA
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01920","LF1441",13,20,20.5,NA,NA,NA,NA
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01921","LF1442",12.04,20,19,NA,NA,NA,NA
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01922","LF1443",12.52,22,21,NA,NA,NA,NA
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01923","LF1444",12.43,22.5,21.5,NA,NA,NA,NA
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01924","LF1445",12.56,19.5,19,NA,NA,NA,NA
2019,"Sat Jun 22 00:00:00 PDT 2019","L","43.0L","INITIAL","2540-01925","LF1446",12.05,22,21.5,NA,NA,NA,NA
2019,"Fri Jun 28 00:00:00 PDT 2019","L","45.0L","INITIAL","2540-02072","LF1592",12.75,15,14.5,NA,NA,NA,NA
2019,"Fri Jun 28 00:00:00 PDT 2019","L","45.0L","INITIAL","2540-02073","LF1593",12.62,17,16,NA,NA,NA,NA
2019,"Fri Jun 28 00:00:00 PDT 2019","L","45.0L","INITIAL","2540-02074","LF1594",12.15,17.5,17,NA,NA,NA,NA
2019,"Fri Jun 28 00:00:00 PDT 2019","L","45.0L","INITIAL","2540-02075","LF1595",13.06,19,18,NA,NA,NA,NA
2019,"Fri Jun 28 00:00:00 PDT 2019","L","45.0L","INITIAL","2540-02076","LF1596",11.18,19,17.5,NA,NA,NA,NA
2019,"Fri Jun 28 00:00:00 PDT 2019","L","45.0L","INITIAL","2540-02077","LF1597",11.9,10.5,10.5,NA,NA,NA,NA
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13932","LF1632",12.18,18,17,NA,"011016FF71","","M"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13932","LF1632",12.18,18,17,NA,"0700EDE0C0","","F"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13933","LF1633",12.09,15,14.5,NA,"011016FF71","","M"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13933","LF1633",12.09,15,14.5,NA,"0700EDE0C0","","F"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13934","LF1634",13.2,11.5,11,NA,"011016FF71","","M"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13934","LF1634",13.2,11.5,11,NA,"0700EDE0C0","","F"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13935","LF1635",14.11,19,19,NA,"011016FF71","","M"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13935","LF1635",14.11,19,19,NA,"0700EDE0C0","","F"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13936","LF1636",13.22,17,17.5,NA,"011016FF71","","M"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13936","LF1636",13.22,17,17.5,NA,"0700EDE0C0","","F"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13937","LF1637",12.83,20,18.5,NA,"011016FF71","","M"
2019,"Sat Jun 29 00:00:00 PDT 2019","L","49-1L","INITIAL","2820-13937","LF1637",12.83,20,18.5,NA,"0700EDE0C0","","F"
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43214","LF1335",11.93,19,19,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43215","LF1336",11.87,15,15,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43216","LF1337",13.16,21.5,19,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43217","LF1338",12.42,19,19.5,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43218","LF1339",12.37,18,18,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43219","LF1340",11.47,17,17,NA,NA,NA,NA
2019,"Wed Jun 19 00:00:00 PDT 2019","L","4.0L","INITIAL","2510-43220","LF1341",11.45,18.5,19,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01973","LF1495",12.33,22.5,20,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01974","LF1496",12.24,20,19.5,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01975","LF1497",13.14,22,22,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01976","LF1498",12.97,22,21.5,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01977","LF1499",11.52,22,20,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01978","LF1500",13.07,22,21.5,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","50.0L","INITIAL","2540-01979","LF1501",11.56,22,22,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01966","LF1488",11.82,21,21.5,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01966","LF1488",11.82,21,21.5,NA,"0700ED9B18","110170075","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01967","LF1489",10.73,21,20,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01967","LF1489",10.73,21,20,NA,"0700ED9B18","110170075","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01968","LF1490",12.03,22.5,22,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01968","LF1490",12.03,22.5,22,NA,"0700ED9B18","110170075","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01969","LF1491",12.72,20.5,20.5,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01969","LF1491",12.72,20.5,20.5,NA,"0700ED9B18","110170075","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01970","LF1492",10.51,22,22,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01970","LF1492",10.51,22,22,NA,"0700ED9B18","110170075","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01971","LF1493",9.64,25,24.5,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01971","LF1493",9.64,25,24.5,NA,"0700ED9B18","110170075","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01972","LF1494",12.19,22.5,20.5,NA,"0700EDD2AF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","51-1L","INITIAL","2540-01972","LF1494",12.19,22.5,20.5,NA,"0700ED9B18","110170075","F"
2019,"Thu Jun 20 00:00:00 PDT 2019","L","51.0L","INITIAL","2510-43270","LF1391",10.84,17,17,NA,NA,NA,NA
2019,"Thu Jun 20 00:00:00 PDT 2019","L","51.0L","INITIAL","2510-43271","LF1392",13.57,17.5,17.5,NA,NA,NA,NA
2019,"Thu Jun 20 00:00:00 PDT 2019","L","51.0L","INITIAL","2510-43272","LF1393",12.85,19.5,20,NA,NA,NA,NA
2019,"Thu Jun 20 00:00:00 PDT 2019","L","51.0L","INITIAL","2510-43273","LF1394",12.48,19.5,18,NA,NA,NA,NA
2019,"Thu Jun 20 00:00:00 PDT 2019","L","51.0L","INITIAL","2510-43274","LF1395",12.81,20,19,NA,NA,NA,NA
2019,"Thu Jun 20 00:00:00 PDT 2019","L","51.0L","INITIAL","2510-43275","LF1396",14.05,20.5,20.5,NA,NA,NA,NA
2019,"Mon Jun 24 00:00:00 PDT 2019","L","55-1L","INITIAL","2540-01959","LF1481",10.55,17,16.5,NA,"0700EE38DF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","55-1L","INITIAL","2540-01959","LF1481",10.55,17,16.5,NA,"300022078","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","55-1L","INITIAL","2540-01960","LF1482",11.89,16.5,16,NA,"0700EE38DF","","M"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","55-1L","INITIAL","2540-01960","LF1482",11.89,16.5,16,NA,"300022078","","F"
2019,"Mon Jun 24 00:00:00 PDT 2019","L","55-1L","INITIAL","2540-01961","LF1483",9.79,14.5,15,NA,"0700EE38DF","","M"
